0.0 0.0 0.0
0.010000000000000005 -0.183043200472 -0.850740759481
0.020000000000000014 -0.448891121095 -2.23237328775
0.030000000000000023 -1.58038008611 -4.23717306797
0.04000000000000003 -2.55526517648 -5.57746098126
0.05000000000000004 -3.46898975905 -6.16670613454
0.060000000000000046 -2.9142704695 -5.88842956386
0.07000000000000005 -2.00717074601 -4.80840510848
0.08000000000000006 -0.718892763589 -2.90180587524
0.09000000000000007 -0.255841529533 -1.27634162057
0.10000000000000007 -0.0268046409212 -0.131724041279
0.11000000000000008 -0.0936090284252 -0.459405809135
0.12000000000000009 -0.295493202854 -1.64449566923
0.1300000000000001 -1.13852250229 -3.61128695147
0.1400000000000001 -2.24565847492 -5.19109414364
0.1500000000000001 -3.28262421768 -6.07589743048
0.16000000000000011 -3.16593278247 -6.08284568783
0.17000000000000012 -2.38734927482 -5.25273715049
0.18000000000000013 -1.08183092935 -3.59955057863
0.19000000000000014 -0.371214390653 -1.80633579123
0.20000000000000015 -0.0580190930415 -0.385234402711
0.21000000000000016 -0.0625597879305 -0.210110062924
0.22000000000000017 -0.180816196021 -1.15294356464
0.23000000000000018 -0.765230131957 -2.90519720455
0.24000000000000019 -1.8684153022 -4.71509096605
0.25000000000000017 -2.96527042781 -5.87025663574
0.2600000000000002 -3.38868617488 -6.17460394713
0.2700000000000002 -2.70633718824 -5.64003626462
0.2800000000000002 -1.53102178088 -4.26768566107
0.2900000000000002 -0.536949031758 -2.36560982648
0.3000000000000002 -0.146760191285 -0.815103270294
0.3100000000000002 -0.0117066942932 -0.0762895288227
0.32000000000000023 -0.152438906023 -0.765296624151
0.33000000000000024 -0.445936241417 -2.18891920342
0.34000000000000025 -1.53913458512 -4.18952753959
0.35000000000000026 -2.54415555246 -5.55903019273
0.36000000000000026 -3.44096583564 -6.16129937431
0.3700000000000003 -2.96136270379 -5.90363371807
0.3800000000000003 -2.00307127435 -4.8351421537
0.3900000000000003 -0.762496700429 -2.98336051357
0.4000000000000003 -0.264708452852 -1.34024080092
