0.0 0.0 0.0
0.0005 -0.00394567634018 -0.00912905891257
0.001 -0.0101485984469 -0.0267635445701
0.0015 -0.0143456425912 -0.0493835261069
0.002 -0.0199172362946 -0.076277790888
0.0025 -0.0249350526444 -0.106452253135
0.003 -0.0297551753096 -0.140408236672
0.0035 -0.0352302032661 -0.176487931051
0.004 -0.0399836663191 -0.216261944844
0.0045000000000000005 -0.0452084523783 -0.257535374583
0.005000000000000001 -0.0503269720711 -0.302125082324
0.005500000000000001 -0.0553032721625 -0.348329909932
0.006000000000000002 -0.0603897905253 -0.396846507665
0.006500000000000002 -0.0655168494378 -0.44755298804
0.007000000000000003 -0.070033675782 -0.499362703543
0.007500000000000003 -0.0749799532972 -0.553831753201
0.008000000000000004 -0.0794727245877 -0.61001013181
0.008500000000000004 -0.0852270746311 -0.670678100749
0.009000000000000005 -0.0930303990223 -0.735846335778
0.009500000000000005 -0.102014627195 -0.804397777499
0.010000000000000005 -0.11046350522 -0.87118286953
0.010500000000000006 -0.114521834009 -0.931327258794
0.011000000000000006 -0.114764964794 -0.984679028964
0.011500000000000007 -0.114205476412 -1.03612625936
0.012000000000000007 -0.115286744632 -1.08942457009
0.012500000000000008 -0.115625051362 -1.14248873727
0.013000000000000008 -0.114597859479 -1.19531234453
0.013500000000000009 -0.113752958855 -1.25015118387
0.014000000000000009 -0.115275842098 -1.31018975944
0.01450000000000001 -0.116939471292 -1.37308240007
0.01500000000000001 -0.117454925682 -1.43818455672
0.01550000000000001 -0.120163306199 -1.5086376793
0.01600000000000001 -0.123901999411 -1.58401299244
0.01650000000000001 -0.127355080201 -1.66290833278
0.01700000000000001 -0.132080086069 -1.74742579647
0.017500000000000012 -0.139936375801 -1.83869539248
0.018000000000000013 -0.147484454484 -1.93303165781
0.018500000000000013 -0.154503725914 -2.02833391707
0.019000000000000013 -0.160441530326 -2.12294534802
0.019500000000000014 -0.16341845932 -2.21585894707
0.020000000000000014 -0.166113204765 -2.31089261725
0.020500000000000015 -0.172329761994 -2.41448508935
0.021000000000000015 -0.182074048008 -2.52660909222
0.021500000000000016 -0.192219183216 -2.64430286105
0.022000000000000016 -0.203478689269 -2.76631821658
0.022500000000000017 -0.214762732872 -2.89193033889
0.023000000000000017 -0.227747237451 -3.02233677523
0.023500000000000017 -0.242618590599 -3.15627905039
0.024000000000000018 -0.255639930841 -3.28920460822
0.02450000000000002 -0.267158007835 -3.42052038487
0.02500000000000002 -0.280248835436 -3.55312319925
0.02550000000000002 -0.29334396444 -3.68485496529
0.02600000000000002 -0.304552520149 -3.81342594108
0.02650000000000002 -0.31560460809 -3.93867800033
